id,EVENT_UNIQUE_ID,OCCURRENCE_DATE,OCCURRENCE_YEAR,LOCATION_TYPE,AGE_BIAS,MENTAL_OR_PHYSICAL_DISABILITY,RACE_BIAS,ETHNICITY_BIAS,LANGUAGE_BIAS,RELIGION_BIAS,SEXUAL_ORIENTATION_BIAS,GENDER_BIAS,PRIMARY_OFFENCE,HOOD_158,ARREST_MADE,MULTIPLE_BIAS
977,360360,2019-11-04,2019,Other,TRUE,FALSE,Black,Arab,Mandarin,Other,None,None,Threat,125,FALSE,TRUE
978,809902,2020-01-11,2020,Residential,TRUE,TRUE,Black,None,Hindi,Buddhist,None,None,Vandalism,116,TRUE,TRUE
979,113313,2023-01-08,2023,Other,TRUE,FALSE,South Asian,None,English,Jewish,None,Male,Vandalism,122,TRUE,TRUE
980,952362,2019-06-17,2019,Public,FALSE,FALSE,Asian/Southeast Asian,African,Arabic,Jewish,2SLGBT,Male,Harassment,107,FALSE,TRUE
981,929587,2018-01-23,2018,Commercial,FALSE,TRUE,South Asian,None,Spanish,Jewish,Gay,Transgender,Threat,158,FALSE,TRUE
982,497474,2021-09-29,2021,Other,FALSE,FALSE,Asian/Southeast Asian,Chinese,Spanish,Muslim,2SLGBT,Male,Assault,52,TRUE,TRUE
983,338507,2019-06-05,2019,Other,TRUE,TRUE,South Asian,Chinese,Mandarin,Other,Gay,Male,Threat,57,FALSE,TRUE
984,211416,2019-10-13,2019,Residential,TRUE,FALSE,Black,African,Arabic,None,2SLGBT,Transgender,Vandalism,141,TRUE,TRUE
985,939101,2019-06-05,2019,Commercial,FALSE,FALSE,Black,Israeli,Spanish,Muslim,2SLGBT,None,Harassment,127,TRUE,TRUE
986,615319,2022-10-31,2022,Commercial,TRUE,FALSE,Asian/Southeast Asian,Latino,Arabic,Other,None,Male,Harassment,7,TRUE,TRUE
987,404592,2020-04-27,2020,Other,FALSE,FALSE,Black,African,Hindi,Muslim,Gay,None,Assault,132,FALSE,TRUE
988,196993,2018-07-14,2018,Residential,TRUE,TRUE,Black,Afghan,Spanish,Muslim,Gay,None,Vandalism,132,FALSE,TRUE
989,268908,2020-07-31,2020,Other,TRUE,TRUE,Asian/Southeast Asian,African,Hindi,Buddhist,None,Male,Threat,158,TRUE,TRUE
990,162706,2021-02-11,2021,Commercial,TRUE,FALSE,South Asian,Israeli,None,Christian,None,Male,Threat,111,FALSE,TRUE
991,390910,2018-09-12,2018,Other,TRUE,TRUE,South Asian,Latino,Spanish,Buddhist,None,Transgender,Threat,120,TRUE,TRUE
992,862305,2021-06-13,2021,Residential,TRUE,FALSE,Black,Latino,None,Other,None,Transgender,Vandalism,104,FALSE,TRUE
993,515348,2020-07-08,2020,Public,TRUE,TRUE,White,Israeli,Hindi,Buddhist,2SLGBT,Female,Assault,99,FALSE,TRUE
994,462369,2022-04-26,2022,Public,FALSE,FALSE,White,Latino,None,Christian,2SLGBT,Transgender,Vandalism,7,FALSE,TRUE
995,541510,2021-03-20,2021,Public,FALSE,TRUE,South Asian,Israeli,None,Other,None,None,Assault,85,FALSE,TRUE
996,814516,2023-06-16,2023,Commercial,FALSE,TRUE,South Asian,Afghan,Mandarin,Buddhist,2SLGBT,None,Harassment,110,FALSE,TRUE
997,613581,2021-08-06,2021,Other,FALSE,TRUE,White,Israeli,Mandarin,None,None,Female,Threat,142,TRUE,TRUE
998,555607,2022-12-11,2022,Public,FALSE,FALSE,White,African,English,Other,Gay,Female,Vandalism,26,FALSE,TRUE
999,836860,2019-04-13,2019,Other,FALSE,TRUE,Asian/Southeast Asian,None,Arabic,Buddhist,2SLGBT,Transgender,Vandalism,154,TRUE,TRUE
1000,966758,2023-10-07,2023,Other,TRUE,TRUE,None,African,Hindi,None,None,Female,Vandalism,134,FALSE,TRUE
